object_id,mission,period_days,duration_hours,depth_ppm,planet_radius_rearth,score,label,label_raw,duty_cycle,transit_frequency,planet_radius_from_depth,mission_encoded
K00860.01,kepler,16.61474421,2.77,,,,fp,FALSE POSITIVE,0.006946641200603031,0.060187504987174276,,0
K01789.01,kepler,1.412526202,5.49,150.3,36.77,0.0,fp,FALSE POSITIVE,0.16194389858121727,0.7079514692075072,0.01225969004502153,0
K01956.01,kepler,2.759573341,6.999,382.0,6.42,0.0,fp,FALSE POSITIVE,0.10567756821941265,0.3623748588749684,0.019544820285692065,0
K01834.01,kepler,3.79188234,2.15,417.0,1.95,0.0,fp,FALSE POSITIVE,0.023625029813908557,0.2637212630389792,0.020420577856662136,0
K01995.01,kepler,14.38724729,1.9078,1914.1,29.24,1.0,fp,FALSE POSITIVE,0.005525147727315297,0.06950599929529674,0.043750428569329466,0
K01855.01,kepler,58.4302648,7.18,1849.5,3.45,0.025,fp,FALSE POSITIVE,0.005120063509735568,0.017114418416943406,0.043005813560494356,0
K07814.01,kepler,0.566717263,2.6079,18.5,0.43,0.0,fp,FALSE POSITIVE,0.1917402329069337,1.7645483299844351,0.004301162633521313,0
K02249.01,kepler,13.37935853,8.809,353.5,6.65,0.0,fp,FALSE POSITIVE,0.027433427831660525,0.07474199886023983,0.018801595676963163,0
K02251.01,kepler,13.26255423,4.65,916.4,3.55,0.0,fp,FALSE POSITIVE,0.014608799831463537,0.07540025719465052,0.030272099365587446,0
K02254.01,kepler,20.5696575,4.263,401.5,28.96,0.0,fp,FALSE POSITIVE,0.008635292055786538,0.048615296584301415,0.02003746490951388,0
K02258.01,kepler,4.52342256,2.531,219.0,1.7,0.0,fp,FALSE POSITIVE,0.023313836356100532,0.22107154189901726,0.014798648586948742,0
K02054.01,kepler,22.32423657,3.669,1299.3,4.56,0.0,fp,FALSE POSITIVE,0.006847938540726546,0.04479436494342794,0.03604580419410836,0
K03945.01,kepler,0.723947772,2.125,242.7,52.16,0.0,fp,FALSE POSITIVE,0.12230394248200913,1.3813151150909266,0.015578831791889916,0
K03946.01,kepler,308.544422,18.503,586.8,3.28,0.988,planet,CONFIRMED,0.0024986947692521673,0.003241024399397504,0.024223955085823617,0
K03947.01,kepler,0.905679492,2.1164,2299.0,35.74,0.0,fp,FALSE POSITIVE,0.09736704221777094,1.1041433628928854,0.04794788837894741,0
K03947.02,kepler,22.735911,42.435,2311.0,5.07,0.0,fp,FALSE POSITIVE,0.07776794164966602,0.04398328265799421,0.04807286136688766,0
K03948.01,kepler,0.909310626,3.4411,12127.0,48.79,0.0,fp,FALSE POSITIVE,0.15767897412282814,1.0997342067791913,0.11012265888544465,0
K03949.01,kepler,0.648774274,2.643,231.0,1.08,0.0,fp,FALSE POSITIVE,0.16974316709728227,1.5413681461728244,0.015198684153570664,0
K00562.01,kepler,32.63286247,3.08,,,,fp,FALSE POSITIVE,0.003932641013374556,0.03064395594837317,,0
K00364.01,kepler,173.92851338,2.64,,,,candidate,CANDIDATE,0.00063244374290529,0.005749488571866272,,0
K00879.01,kepler,25.64384513,5.05,,,,fp,FALSE POSITIVE,0.008205347739388203,0.038995712028775616,,0
K00885.01,kepler,25.58546721,2.28,,,,fp,FALSE POSITIVE,0.003713045347980573,0.03908468787347972,,0
K00589.01,kepler,17.47702,54.52,138.3,0.93,,fp,FALSE POSITIVE,0.12998020638911362,0.057217992541062496,0.01176010204037363,0
K00594.01,kepler,16.88954693,3.41,,,,fp,FALSE POSITIVE,0.008412501171417352,0.059208219388274606,,0
K00962.01,kepler,26.77891391,3.12,,,,fp,FALSE POSITIVE,0.00485456581386799,0.0373428139528307,,0
K00973.01,kepler,13.33386985,6.51,,,,fp,FALSE POSITIVE,0.02034293142586809,0.07499698221518189,,0
K01026.01,kepler,94.10628163,17.21,,,,fp,FALSE POSITIVE,0.007619930581815013,0.010626283205320181,,0
K01027.01,kepler,14.71266408,4.21,,,,fp,FALSE POSITIVE,0.0119228350292537,0.06796865574871468,,0
K01131.01,kepler,0.696125302,2.0054,14966.0,28.44,0.974,fp,FALSE POSITIVE,0.12003346681016534,1.4365229896499294,0.12233560397529412,0
K01137.01,kepler,302.38867822,3.1229,41320.0,40.73,0.0,fp,FALSE POSITIVE,0.00043030987171637815,0.003307002120206563,0.2032732151563506,0
K01411.01,kepler,305.0762469,6.255,4042.8,7.82,0.995,candidate,CANDIDATE,0.0008542946317463695,0.003277869090633552,0.06358301660034699,0
K01744.01,kepler,5.24372504,17.136,234.4,20.41,0.0,fp,FALSE POSITIVE,0.13616274586357793,0.19070412585935284,0.01531012736720371,0
K01740.01,kepler,18.795269797,9.9816,28241.0,30.77,0.0,fp,FALSE POSITIVE,0.022127907951945643,0.053204876056613705,0.16805058762170397,0
K01918.01,kepler,42.2625935,4.465,692.2,12.62,0.0,fp,FALSE POSITIVE,0.004402040936429201,0.023661586220448113,0.026309694030908076,0
K01748.01,kepler,3.549386251,2.4342,50664.0,24.15,0.004,fp,FALSE POSITIVE,0.028575362845174892,0.28173884984150743,0.2250866499817348,0
K01943.01,kepler,29.92208104,2.7716,345.3,3.09,0.994,planet,CONFIRMED,0.0038594686371898595,0.033420135406464366,0.01858224959470731,0
K07815.01,kepler,0.566812588,3.596,17.1,0.71,0.0,fp,FALSE POSITIVE,0.2643436940277221,1.7642515730437518,0.0041352146256270665,0
K02262.01,kepler,9.94221873,2.453,486.5,19.64,0.0,fp,FALSE POSITIVE,0.010280233829992727,0.10058117077856725,0.022056745000112777,0
K02267.01,kepler,9.06557317,1.6208,243.4,1.46,0.0,fp,FALSE POSITIVE,0.007449427859323464,0.11030742141150243,0.015601281998605115,0
K02268.01,kepler,4.9432827,40.01,27.1,1.21,,fp,FALSE POSITIVE,0.3372421596145681,0.20229472208821883,0.005205766033928148,0
K02270.01,kepler,7.35390869,2.061,92.9,2.29,0.0,fp,FALSE POSITIVE,0.01167746345787168,0.13598210722412438,0.009638464608017192,0
K02275.01,kepler,15.7455586,13.877,161.1,1.41,0.013,fp,FALSE POSITIVE,0.03672199558123859,0.0635099729011837,0.012692517480783707,0
K07825.01,kepler,0.566796615,1.999,47.8,0.59,0.0,fp,FALSE POSITIVE,0.14695159509141859,1.7643012917428944,0.006913754406977442,0
K02135.03,kepler,8.48651582,5.267,110.8,1.34,0.999,planet,CONFIRMED,0.02585965053127461,0.1178339876116557,0.010526157893552613,0
K03950.01,kepler,2.189092892,5.1128,1871.5,33.45,0.0,fp,FALSE POSITIVE,0.09731580332285567,0.4568102174441668,0.043260836792646536,0
K03951.01,kepler,2.40435335,4.07,70.6,3.05,0.0,fp,FALSE POSITIVE,0.07053178491145377,0.41591224517810577,0.00840238061504,0
K03952.01,kepler,220.9290121,7.335,2456.5,5.24,0.0,fp,FALSE POSITIVE,0.0013833629051021317,0.004526340793790206,0.04956309110618505,0
K03953.01,kepler,3.1877519,14.836,452.3,19.66,0.0,fp,FALSE POSITIVE,0.19391931557367018,0.3137006992294476,0.021267345861672535,0
K07835.01,kepler,3.76565247,1.557,92.4,0.87,0.825,candidate,CANDIDATE,0.017228090089789934,0.2655582287443536,0.009612491872558334,0
K01351.01,kepler,10.72396374,3.8439,13518.0,39.84,0.0,fp,FALSE POSITIVE,0.014935009468802997,0.0932491030597237,0.11626693425045662,0
K01195.01,kepler,119.67747,32.274,3254.1,36.8,0.0,fp,FALSE POSITIVE,0.011236450770558569,0.008355791612239129,0.057044719299861574,0
K01483.01,kepler,185.9526325,3.5964,11107.0,50.98,0.0,fp,FALSE POSITIVE,0.0008058503823547644,0.0053777135959610575,0.10538975282255861,0
K00111.04,kepler,103.62650922,6.89,,,,fp,FALSE POSITIVE,0.0027703657634925525,0.009650040395329646,,0
K01611.01,kepler,41.077590334,6.20583,134480.0,23.2,0.0,fp,FALSE POSITIVE,0.006294825180774442,0.0243441738395326,0.3667151483099655,0
K01624.01,kepler,2.99540439,6.172,223.2,65.37,0.0,fp,FALSE POSITIVE,0.08585373898936786,0.3338447400753125,0.014939879517586479,0
K07846.01,kepler,10.5994606,9.484,128.8,1.28,0.939,candidate,CANDIDATE,0.03728177136359813,0.0943444235266085,0.011349008767288886,0
K01817.01,kepler,63.934965,12.71,1119.5,44.59,0.0,fp,FALSE POSITIVE,0.0082831566942022,0.01564089383641643,0.03345893004864322,0
K01869.01,kepler,38.4769457,5.825,259.4,4.79,0.0,fp,FALSE POSITIVE,0.006307889800445708,0.025989588877372873,0.01610589954023059,0
K01951.01,kepler,37.3228722,7.2146,307.5,35.34,0.999,planet,CONFIRMED,0.00805426580576329,0.026793221985739888,0.017535677916750182,0
K02030.01,kepler,1.664980224,1.7455,230.8,3.68,0.0,fp,FALSE POSITIVE,0.04368170000958922,0.6006077343054376,0.015192103211866355,0
K01752.01,kepler,16.6094904,3.189,272.9,1.82,0.0,fp,FALSE POSITIVE,0.007999944417319391,0.06020654312187688,0.016519685227025363,0
K07816.01,kepler,0.566789505,5.835,54.6,3.37,0.0,fp,FALSE POSITIVE,0.42895113239614413,1.7643234237373537,0.007389181280764466,0
K02277.01,kepler,2.62982665,6.213,126.4,17.88,0.0,fp,FALSE POSITIVE,0.0984380472378284,0.3802532003392695,0.011242775458044156,0
K02284.01,kepler,2.69787749,1.915,116.8,1.5,0.0,fp,FALSE POSITIVE,0.02957571904670388,0.37066175306574056,0.010807404868885036,0
K02292.01,kepler,5.23340265,3.242,242.1,1.15,0.0,fp,FALSE POSITIVE,0.025811760028312234,0.19108027164697522,0.015559562975867927,0
K02301.01,kepler,3.51289168,3.313,131.0,1.12,0.0,fp,FALSE POSITIVE,0.03929573674377192,0.28466576572608693,0.011445523142259597,0
K02061.01,kepler,14.092583189,4.1536,530.4,1.82,0.0,planet,CONFIRMED,0.012280691505994036,0.07095931147531223,0.02303041467277565,0
K07826.01,kepler,9.087508013,2.7597,140.6,1.37,0.0,fp,FALSE POSITIVE,0.012653358856521097,0.1100411684445796,0.01185748708622531,0
K03954.01,kepler,0.65244373,1.471,610.7,2.17,0.0,fp,FALSE POSITIVE,0.09394169006217083,1.5326992260313392,0.02471234509309062,0
K03955.01,kepler,1.332564704,5.9775,1049.5,30.04,0.0,fp,FALSE POSITIVE,0.18690462028026222,0.7504326033837379,0.032395987405850125,0
K03956.01,kepler,2.636899795,0.9105,426.2,49.84,0.0,fp,FALSE POSITIVE,0.014387160282668229,0.37923321997148546,0.02064461188785103,0
K03957.01,kepler,0.660629055,5.894,231.6,17.38,0.0,fp,FALSE POSITIVE,0.37174164756246353,1.5137087786730785,0.01521840990379744,0
K03958.01,kepler,0.885123683,3.3865,113.3,1.14,0.0,fp,FALSE POSITIVE,0.1594174569913374,1.1297856098603567,0.010644247272588137,0
K07836.01,kepler,471.65421,3.456,479.7,4.11,0.0,fp,FALSE POSITIVE,0.0003053084165198059,0.0021201973369430966,0.021902054698132774,0
K01625.01,kepler,1.221204888,1.8511,111.6,1.1,0.0,fp,FALSE POSITIVE,0.06315825249682973,0.8188634109037403,0.010564090116995405,0
K01617.01,kepler,135.90795753,1.83,,,,fp,FALSE POSITIVE,0.0005610414679594368,0.007357920891271303,,0
K01620.01,kepler,0.959853772,1.9163,55.8,1.3,0.0,fp,FALSE POSITIVE,0.0831854139271261,1.0418253583734418,0.007469939758793239,0
K01631.01,kepler,0.592243731,1.386,3992.4,6.77,0.0,candidate,CANDIDATE,0.0975105298328603,1.6884940230798322,0.06318544136112368,0
K01634.01,kepler,46.882525,1.93,343.5,1.91,,fp,FALSE POSITIVE,0.0017152801959081055,0.02132990917191427,0.01853375299285064,0
K01614.01,kepler,20.7191626,3.912,184.4,1.85,0.0,fp,FALSE POSITIVE,0.007867113316635683,0.04826449887506554,0.013579396157414365,0
K07847.01,kepler,399.37587,21.25,552.2,3.93,0.181,candidate,CANDIDATE,0.002217000908609393,0.0025039069085470785,0.023498936146132236,0
K01919.01,kepler,16.60973843,4.515,667.8,6.64,,fp,FALSE POSITIVE,0.011326186790528525,0.06020564406925462,0.025841826560829635,0
K01743.01,kepler,54.323118,25.863,538.0,5.06,,fp,FALSE POSITIVE,0.01983731861635777,0.018408368974696922,0.023194827009486402,0
K01741.01,kepler,5.803127153,4.9041,58570.0,19.04,0.002,fp,FALSE POSITIVE,0.03521161860021715,0.17232088383295846,0.24201239637671454,0
K01767.01,kepler,35.51619219,2.5,10984.0,719.49,0.0,fp,FALSE POSITIVE,0.0029329345361521052,0.02815617154706021,0.10480458005259122,0
K01769.01,kepler,0.589049151,2.25397,61953.0,39.51,0.0,fp,FALSE POSITIVE,0.15943562011290746,1.6976512033034066,0.24890359579564134,0
K02065.01,kepler,80.2321467,4.656,888.7,3.24,0.968,planet,CONFIRMED,0.0024179834141219605,0.012463832031556498,0.02981107176872378,0
K02068.01,kepler,41.88970036,1.35,1304.4,32.16,0.89,candidate,CANDIDATE,0.001342812183343104,0.02387221659276629,0.03611647823362627,0
K02070.01,kepler,1.791406261,2.8159,345.5,4.51,0.0,fp,FALSE POSITIVE,0.06549556581384901,0.558220668181532,0.018587630295441106,0
K02077.01,kepler,1.25483232,2.67,117.6,2.89,0.0,fp,FALSE POSITIVE,0.08865726378485374,0.7969192250323932,0.010844353369380767,0
K02085.01,kepler,5.71483873,2.748,286.2,1.26,0.0,fp,FALSE POSITIVE,0.020035561003486094,0.17498306553262963,0.01691744661584602,0
K07828.01,kepler,17.5859472,3.815,509.5,2.24,0.131,fp,FALSE POSITIVE,0.009038940668111032,0.05686358480594096,0.022572106680591425,0
K03959.01,kepler,1.332567005,6.3373,401.3,27.36,0.0,fp,FALSE POSITIVE,0.19815451356359123,0.7504313075799142,0.020032473636573192,0
K02147.02,kepler,10.32736351,1.889,126.9,1.25,0.854,planet,CONFIRMED,0.00762133852043844,0.0968301347223518,0.011264990013311152,0
K03960.01,kepler,2.54557259,5.636,529.0,1.97,0.0,fp,FALSE POSITIVE,0.09225167424250641,0.39283892509229135,0.023,0
K03961.01,kepler,0.704541784,1.0726,275.2,1.72,0.0,fp,FALSE POSITIVE,0.0634336638104443,1.4193622333121978,0.016589153082662175,0
K03962.01,kepler,0.697996932,4.3323,9094.6,28.06,0.0,fp,FALSE POSITIVE,0.2586150335686576,1.432671053631508,0.09536561225095763,0
K03963.01,kepler,6.63449721,22.982,919.1,85.25,0.0,fp,FALSE POSITIVE,0.144333971817788,0.15072732241001274,0.03031666208539456,0
K01623.01,kepler,110.9215892,5.282,498.0,3.71,0.188,fp,FALSE POSITIVE,0.001984134332375156,0.0090153775041658,0.022315913604421398,0
K01657.01,kepler,3.88673217,20.491,761.7,21.04,0.0,fp,FALSE POSITIVE,0.21966825325828063,0.2572855438094156,0.027598913022073894,0
K01658.01,kepler,1.544928892,1.43586,5817.3,13.43,1.0,planet,CONFIRMED,0.03872508327716613,0.6472789816917994,0.07627122655366177,0
K01663.01,kepler,11.76921923,3.219,519.3,3.12,0.0,fp,FALSE POSITIVE,0.011396253003607274,0.08496740356836739,0.02278815481779953,0
K01664.01,kepler,44.638983058,3.04001,36830.0,50.33,0.0,fp,FALSE POSITIVE,0.002837588911215858,0.02240194402951983,0.1919114379082185,0
K03104.01,kepler,1.236866732,1.242,187.2,1.75,0.981,candidate,CANDIDATE,0.04183959246467954,0.8084945403802809,0.013682105101189656,0
K03118.01,kepler,174.95980475,5.23,,,,fp,FALSE POSITIVE,0.0012455241761274696,0.005715598513778063,,0
K03121.01,kepler,1.926888595,1.235,130.0,1.31,0.0,fp,FALSE POSITIVE,0.02670540137445431,0.5189713627424319,0.011401754250991379,0
K01422.05,kepler,34.1420506,2.945,788.0,1.06,0.984,planet,CONFIRMED,0.00359405282274795,0.02928939482035681,0.028071337695236398,0
K03133.01,kepler,0.241842544,0.7257,203.3,1.16,,fp,FALSE POSITIVE,0.12502969700814925,4.1349217695956755,0.01425833089811006,0
K03134.01,kepler,0.865759153,0.8408,191.6,1.53,0.0,fp,FALSE POSITIVE,0.04046544955596136,1.1550556486002292,0.013841965178398622,0
K03137.01,kepler,1.332035996,1.391,136.8,0.85,1.0,candidate,CANDIDATE,0.0435110864176176,0.7507304629926832,0.011696153213770757,0
K03138.01,kepler,8.68910764,1.1627,1679.0,0.49,1.0,planet,CONFIRMED,0.005575467049149518,0.1150866166505448,0.04097560249709575,0
K03139.01,kepler,0.63624396,4.0,,,,fp,FALSE POSITIVE,0.2619540257272802,1.5717241543636813,,0
K03143.01,kepler,4.4040248,2.41,,,,fp,FALSE POSITIVE,0.022801112897154138,0.2270650247019499,,0
K03149.01,kepler,9.81101738,2.09,,,,fp,FALSE POSITIVE,0.00887607573816502,0.1019262285722299,,0
K00351.05,kepler,8.71980135,3.7454,160.4,1.53,0.999,planet,CONFIRMED,0.017897005570354344,0.11468151163787695,0.01266491215919005,0
K00351.06,kepler,7.00821787,3.812,116.4,1.29,0.916,planet,CONFIRMED,0.022663869228901887,0.1426896278839573,0.010788883167408942,0
K02881.01,kepler,0.903583394,1.5942,1027.1,33.18,0.0,fp,FALSE POSITIVE,0.07351286050748294,1.1067047121939473,0.032048400896144566,0
K02893.01,kepler,0.99014722,0.9394,321.1,1.34,0.0,fp,FALSE POSITIVE,0.03953115847425867,1.009950823272523,0.01791926337771729,0
K02902.01,kepler,138.61227705,13.79,,,,fp,FALSE POSITIVE,0.004145255712999149,0.0072143681734575475,,0
K02909.01,kepler,0.77359329,1.7603,80.6,0.82,0.0,fp,FALSE POSITIVE,0.09481187890517165,1.2926689165052092,0.008977750274985376,0
K02916.01,kepler,0.306937807,0.5925,119.2,0.82,0.0,fp,FALSE POSITIVE,0.08043160352676919,3.257989003615967,0.010917875251164944,0
K02925.01,kepler,0.716531851,0.655,78.9,1.11,0.999,candidate,CANDIDATE,0.03808856037394305,1.395611372480356,0.008882567196480982,0
K02934.01,kepler,0.637487312,1.9626,211.3,1.75,0.133,fp,FALSE POSITIVE,0.12827706286960577,1.5686586715940787,0.014536161804272819,0
K00918.02,kepler,5.71489488,2.0705,292.5,1.41,,fp,FALSE POSITIVE,0.015095786562102666,0.17498134628856024,0.01710263137648707,0
K00966.02,kepler,7.76967007,4.74,,,,fp,FALSE POSITIVE,0.025419354775768493,0.12870559380135943,,0
K01961.02,kepler,76.642481,5.476,64.5,1.36,,fp,FALSE POSITIVE,0.0029770261047090407,0.01304759432304912,0.008031189202104504,0
K02037.02,kepler,5.47715718,1.3849,568.4,2.17,1.0,candidate,CANDIDATE,0.010535422806081798,0.1825764656985798,0.02384114091229696,0
K02473.02,kepler,73.45736853,5.28,,,,fp,FALSE POSITIVE,0.0029949344007626955,0.013613338185284977,,0
K02533.02,kepler,9.49361221,6.52,,,,fp,FALSE POSITIVE,0.028615732416425156,0.10533398435493922,,0
K02570.02,kepler,4.4296786,1.96,,,,fp,FALSE POSITIVE,0.01843625103335187,0.2257500126532882,,0
K02586.02,kepler,5.9703813,0.669,210.3,1.69,,fp,FALSE POSITIVE,0.004668881031099304,0.16749348990490776,0.014501724035437993,0
K02612.02,kepler,7.57299816,2.645,30.2,0.53,0.952,candidate,CANDIDATE,0.014552800754058725,0.13204809757936084,0.005495452665613634,0
K02631.02,kepler,3.95383243,2.37,,,,fp,FALSE POSITIVE,0.024975767625033115,0.25291916582312013,,0
K01871.02,kepler,32.376183,4.4639,745.4,2.26,1.0,planet,CONFIRMED,0.005744835125664237,0.030886902263926545,0.027302014577682724,0
K01783.02,kepler,284.063137,8.297,1628.1,6.36,0.991,planet,CONFIRMED,0.001217012305730234,0.0035203441409576495,0.040349721188627806,0
K02940.01,kepler,129.68366098,7.86,,,,fp,FALSE POSITIVE,0.002525375961205379,0.007711071637268332,,0
K02941.01,kepler,4.30908594,1.52,160.8,1.62,0.0,fp,FALSE POSITIVE,0.014697625950187785,0.2320677781608598,0.012680693987317887,0
K02947.01,kepler,57.104588,11.5,144.3,0.98,,fp,FALSE POSITIVE,0.008391036227538612,0.017511727779211016,0.0120124934963562,0
K02950.01,kepler,0.422015793,1.23416,1291.9,6.69,0.0,fp,FALSE POSITIVE,0.1218516799283228,2.369579566895498,0.035943010447095275,0
K02953.01,kepler,0.945825494,1.8496,104.7,1.14,0.0,fp,FALSE POSITIVE,0.08148085154772394,1.057277485480847,0.010232301793829187,0
K02954.01,kepler,0.676715927,0.63,264.5,1.29,0.0,fp,FALSE POSITIVE,0.038790279573248466,1.477724936123751,0.01626345596729059,0
K02957.01,kepler,4.64490141,2.456,106.4,0.76,0.908,candidate,CANDIDATE,0.022031325167208085,0.2152898224808608,0.010315037566582102,0
K02974.01,kepler,0.576441813,2.027,60.8,0.82,,fp,FALSE POSITIVE,0.14651666730035307,1.7347804712424635,0.007797435475847171,0
K02983.01,kepler,0.423854275,1.0198,235.3,0.58,0.0,fp,FALSE POSITIVE,0.10025065021856078,2.3593014367968803,0.015339491516996253,0
K02988.01,kepler,2.43731228,1.89,,,,fp,FALSE POSITIVE,0.032310180622402644,0.4102880079035256,,0
K02993.01,kepler,0.692693892,1.2804,1433.7,32.44,0.0,fp,FALSE POSITIVE,0.07701814699991609,1.4436391190237319,0.037864231142332734,0
K03001.01,kepler,0.768934934,1.216,846.8,4.09,0.0,fp,FALSE POSITIVE,0.06589200779719895,1.3005001538920846,0.029099828178186894,0
K03006.01,kepler,0.998212785,2.489,118.8,1.1,0.256,fp,FALSE POSITIVE,0.10389401427405412,1.0017904148562873,0.01089954127475097,0
K03009.01,kepler,0.764863517,1.16,150.2,1.04,0.986,planet,CONFIRMED,0.06319210193592399,1.3074227986742895,0.012255610959882824,0
K03016.01,kepler,0.710894157,1.0183,122.6,1.16,0.001,fp,FALSE POSITIVE,0.05968422478772275,1.4066791661645348,0.011072488428533128,0
K03024.01,kepler,0.537839241,2.169,23.5,1.49,,fp,FALSE POSITIVE,0.16803348121636963,1.8592916317163997,0.004847679857416329,0
K03044.01,kepler,0.373684977,0.9621,456.8,2.25,0.022,fp,FALSE POSITIVE,0.10727618841364339,2.67605084910866,0.021372880011828074,0
K03046.01,kepler,1.10118564,5.2,,,,fp,FALSE POSITIVE,0.19675762087368545,0.9081120963400867,,0
K03054.01,kepler,0.544962596,1.085,247.9,1.03,0.0,fp,FALSE POSITIVE,0.08295676375802741,1.8349883227582102,0.01574484042472327,0
K03062.01,kepler,0.769127296,0.998,114.6,0.9,0.0,fp,FALSE POSITIVE,0.054065605979134734,1.3001748932858055,0.010705138952858108,0
K03076.01,kepler,225.56791218,6.31,,,,fp,FALSE POSITIVE,0.0011655765402344234,0.004433254669671341,,0
K03077.01,kepler,4.09578199,1.704,405.5,1.64,1.0,planet,CONFIRMED,0.01733490702711938,0.24415362010027297,0.020137030565602267,0
K00351.04,kepler,91.9401253,9.195,482.9,2.62,0.971,planet,CONFIRMED,0.0041671141816466495,0.01087664386726695,0.02197498577929005,0
K03079.01,kepler,92.57337995,8.45,,,,fp,FALSE POSITIVE,0.003803289169343258,0.010802241427720497,,0
K03080.01,kepler,185.0097245,17.96,,,,fp,FALSE POSITIVE,0.004044832428975014,0.005405121285935432,,0
K03094.01,kepler,4.5770016,0.949,710.0,1.33,1.0,planet,CONFIRMED,0.00863920752543907,0.21848364658644645,0.026645825188948456,0
K03096.01,kepler,14.4540329,7.183,79.7,0.72,0.941,planet,CONFIRMED,0.020706447033662603,0.0691848432142423,0.008927485648266257,0
K03100.01,kepler,0.812587678,1.1144,62.9,1.54,0.0,fp,FALSE POSITIVE,0.05714255161685252,1.230636431087994,0.00793095202355934,0
K03102.01,kepler,9.3210841,1.81,294.2,0.61,,candidate,CANDIDATE,0.008090975884089134,0.10728365813156862,0.01715225932639779,0
K03103.01,kepler,19.3073774,3.437,31.7,1.21,,fp,FALSE POSITIVE,0.00741728565026824,0.051793673438009245,0.0056302753041036985,0
K00068.01,kepler,1.000840564,1.3292,2714.4,80.25,0.0,fp,FALSE POSITIVE,0.055336819195243296,0.9991601419544383,0.052099904030621785,0
K01599.02,kepler,13.6164547,5.175,376.1,22.29,0.989,planet,CONFIRMED,0.015835619825474833,0.07344055571234706,0.01939329781135741,0
